date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:45	516530/516530	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:37:46%20GMT	https://html.fleexstudio.com/advisr/assets/img/bg/hero10-bg2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/bg/hero10-bg2.png	(from https://html.fleexstudio.com/advisr/assets/css/advisr-core.css)
16:28:45	481284/481284	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:34:22%20GMT	https://html.fleexstudio.com/advisr/assets/img/bg/hero10-bg.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/bg/hero10-bg.png	(from https://html.fleexstudio.com/advisr/assets/css/advisr-core.css)
16:28:46	4829/4829	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2005:02:58%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/titel1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/titel1.svg	(from https://html.fleexstudio.com/advisr/contact.html)
16:28:46	58505/58505	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:34:22%20GMT	https://html.fleexstudio.com/advisr/assets/img/bg/hero10-bg3.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/bg/hero10-bg3.png	(from https://html.fleexstudio.com/advisr/assets/css/advisr-core.css)
16:28:46	581/581	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Aug%202023%2008:47:12%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/contact-page-icon1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/contact-page-icon1.svg	(from https://html.fleexstudio.com/advisr/contact.html)
16:28:46	1264/1264	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Aug%202023%2008:47:26%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/contact-page-icon2.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/contact-page-icon2.svg	(from https://html.fleexstudio.com/advisr/contact.html)
16:28:46	913/913	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Aug%202023%2008:47:36%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/contact-page-icon3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/contact-page-icon3.svg	(from https://html.fleexstudio.com/advisr/contact.html)
16:28:47	7503/7503	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2005:49:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/header4-logo.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/header4-logo.svg	(from https://html.fleexstudio.com/advisr/contact.html)
16:28:47	120951/120951	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:00:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/contact-page-img.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/contact-page-img.png	(from https://html.fleexstudio.com/advisr/contact.html)
16:28:47	4830/4830	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2005:49:34%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/titel4.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/titel4.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:47	341/341	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2006:38:30%20GMT	https://html.fleexstudio.com/advisr/assets/img/shapes/header4-shape.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/shapes/header4-shape.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:48	92892/92892	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:59:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/header4-main-img.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/header4-main-img.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:48	6714/6714	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2008:47:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand4-logo1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand4-logo1.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:48	3750/3750	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2008:47:32%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand4-logo2.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand4-logo2.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:48	2745/2745	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2008:47:36%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand4-logo3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand4-logo3.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:49	1508/1508	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2008:47:42%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand4-logo4.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand4-logo4.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:49	6715/6715	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2008:47:46%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand4-logo5.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand4-logo5.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:49	128173/128173	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/about4-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/about4-img1.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:49	10958/10958	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2009:29:16%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service4-icon1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service4-icon1.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:50	6887/6887	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2009:29:34%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service4-icon3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service4-icon3.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:51	41070/41070	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:01:10%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/case4-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/case4-img2.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:51	43806/43806	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:01:10%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/case4-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/case4-img1.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:51	343/343	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2006:00:16%20GMT	https://html.fleexstudio.com/advisr/assets/img/shapes/testimonial-shape.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/shapes/testimonial-shape.svg	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:51	48609/48609	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:01:12%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/case4-img3.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/case4-img3.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:51	13110/13110	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:43:30%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/testimonial1-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/testimonial1-img1.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:52	16120/16120	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:43:30%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/testimonial1-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/testimonial1-img2.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:52	14398/14398	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:43:30%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/testimonial1-img3.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/testimonial1-img3.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:52	12429/12429	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:43:30%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/testimonial1-img4.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/testimonial1-img4.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:53	71175/71175	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:34:22%20GMT	https://html.fleexstudio.com/advisr/assets/img/bg/subscribe4-bg.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/bg/subscribe4-bg.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:53	48553/48553	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Aug%202023%2005:02:38%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog4-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog4-img2.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:53	45151/45151	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Aug%202023%2005:02:38%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog4-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog4-img1.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:53	318/318	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2006:04:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/shapes/header1-shape.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/shapes/header1-shape.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:54	51359/51359	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:56:02%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog4-img3.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog4-img3.png	(from https://html.fleexstudio.com/advisr/index4.html)
16:28:54	67835/67835	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:59:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/header-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/header-img1.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:54	7676/7676	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:20%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo1.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:54	21214/21214	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:59:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/header-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/header-img2.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:54	4025/4025	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo2.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo2.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:55	2864/2864	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:30%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo3.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:55	1741/1741	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:36%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo4.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo4.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:55	7707/7707	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:42%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo5.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo5.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:55	4032/4032	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:48%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo6.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo6.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:56	2855/2855	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo7.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo7.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:56	1755/1755	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Jul%202023%2014:28:06%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/brand-logo8.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/brand-logo8.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:56	10697/10697	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2001:47:44%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service1-icon1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service1-icon1.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:57	8496/8496	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2001:47:52%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service1-icon2.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service1-icon2.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:57	9907/9907	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2001:48:02%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service1-icon3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service1-icon3.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:57	4247/4247	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2001:48:10%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service1-icon4.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service1-icon4.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:57	318/318	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2002:45:42%20GMT	https://html.fleexstudio.com/advisr/assets/img/shapes/about1-shape1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/shapes/about1-shape1.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:58	35510/35510	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/about1-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/about1-img2.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:58	103340/103340	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/about1-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/about1-img1.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:59	103259/103259	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:55:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/case1-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/case1-img2.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:59	90685/90685	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:56:02%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/case1-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/case1-img1.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:59	318/318	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2013%20Jul%202023%2005:52:58%20GMT	https://html.fleexstudio.com/advisr/assets/img/shapes/counter-shape.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/shapes/counter-shape.svg	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:59	46852/46852	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog1-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog1-img1.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:28:59	42605/42605	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog1-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog1-img2.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:29:00	52759/52759	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog1-img3.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog1-img3.png	(from https://html.fleexstudio.com/advisr/index2.html)
16:29:00	4805/4805	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2003:48:00%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/titel3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/titel3.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:00	7482/7482	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2003:47:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/logo/header3-logo.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/logo/header3-logo.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:00	3604/3604	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:59:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/header3-main-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/header3-main-img2.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:01	1761/1761	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Aug%202023%2004:25:18%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/header3-icon1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/header3-icon1.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:01	87708/87708	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:59:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/header3-main-img.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/header3-main-img.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:01	1754/1754	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Aug%202023%2004:25:04%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/header3-icon2.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/header3-icon2.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:01	7292/7292	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2005:52:28%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service3-icon1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service3-icon1.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:02	10679/10679	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2005:52:34%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service3-icon2.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service3-icon2.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:02	10481/10481	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2005:52:42%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service3-icon3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service3-icon3.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:02	20980/20980	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2005:52:52%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service3-icon4.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service3-icon4.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:02	8567/8567	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2005:52:58%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service3-icon5.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service3-icon5.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:03	10348/10348	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2005:53:04%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/service3-icon6.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/service3-icon6.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:03	4849/4849	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/about3-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/about3-img2.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:04	101948/101948	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:52:54%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/about3-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/about3-img1.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:04	13618/13618	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2009:31:44%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/mission-icon1.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/mission-icon1.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:04	9103/9103	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2009:31:52%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/mission-icon2.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/mission-icon2.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:04	5530/5530	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2016%20Jul%202023%2009:32:10%20GMT	https://html.fleexstudio.com/advisr/assets/img/icons/mission-icon3.svg	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/icons/mission-icon3.svg	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:05	60689/60689	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:00:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/featured-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/featured-img1.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:05	48815/48815	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:00:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/featured-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/featured-img2.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:06	61323/61323	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:00:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/featured-img3.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/featured-img3.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:06	76017/76017	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Nov%202023%2013:43:30%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/testimonial3-img.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/testimonial3-img.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:06	62841/62841	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2014:00:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/featured-img4.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/featured-img4.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:06	43015/43015	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:55:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog3-img2.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog3-img2.png	(from https://html.fleexstudio.com/advisr/index3.html)
16:29:06	46679/46679	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Aug%202023%2013:55:24%20GMT	https://html.fleexstudio.com/advisr/assets/img/image/blog3-img1.png	C:/My%20Web%20Sites/Advisr/html.fleexstudio.com/advisr/assets/img/image/blog3-img1.png	(from https://html.fleexstudio.com/advisr/index3.html)
